CustomerID,Recency,Frequency,Monetary,Cluster,Segment
14387,33,3,1770.56,2,Potential
14388,10,8,3212.84,1,At-Risk
14389,65,2,1043.46,2,Potential
14390,10,9,4652.82,1,At-Risk
14393,218,1,67.95,3,Loyal
14395,2,9,3507.71,1,At-Risk
14396,65,2,487.99,3,Loyal
14397,3,19,2612.96,1,At-Risk
14400,149,1,574.7,3,Loyal
14401,4,13,4051.48,1,At-Risk
14403,130,4,1475.81,2,Potential
14404,34,6,1474.32,2,Potential
14406,119,1,156.75,3,Loyal
14407,107,6,2157.73,2,Potential
14408,11,7,2606.53,1,At-Risk
14409,71,6,2059.4500000000003,2,Potential
14410,92,9,1105.07,2,Potential
14411,311,1,1063.0,3,Loyal
14412,43,2,770.03,2,Potential
14413,362,1,122.7,3,Loyal
14414,92,7,1496.98,2,Potential
14415,1,13,5900.28,1,At-Risk
14416,22,2,490.22,0,Champions
14418,4,3,1937.25,0,Champions
14419,11,6,1058.06,2,Potential
14420,99,1,387.52,3,Loyal
14421,57,2,813.11,2,Potential
14422,1,6,4263.64,1,At-Risk
14423,218,1,265.2,3,Loyal
14424,18,1,322.08,0,Champions
14426,24,10,4481.67,1,At-Risk
14427,50,2,363.34000000000003,0,Champions
14428,7,5,1244.83,1,At-Risk
14431,303,1,470.36,3,Loyal
14432,10,6,2255.51,1,At-Risk
14434,22,6,1372.8,2,Potential
14436,99,1,89.06,3,Loyal
14437,366,1,63.0,3,Loyal
14438,306,1,131.9,3,Loyal
14439,320,1,2661.24,2,Potential
14440,8,5,2357.68,1,At-Risk
14441,1,4,1712.89,1,At-Risk
14442,205,2,1589.82,2,Potential
14443,54,4,1420.2,2,Potential
14446,1,4,1039.58,0,Champions
14447,19,5,1163.23,2,Potential
14448,9,2,375.35,0,Champions
14449,19,4,907.1,2,Potential
14450,181,3,483.25,3,Loyal
14451,60,2,662.59,2,Potential
14452,11,2,264.44,0,Champions
14453,190,1,119.93,3,Loyal
14456,5,9,3062.4,1,At-Risk
14457,311,1,113.64,3,Loyal
14459,155,1,1837.92,2,Potential
14460,110,3,434.34,3,Loyal
14461,148,3,2103.06,2,Potential
14462,66,11,2004.02,2,Potential
14463,98,3,529.62,2,Potential
14465,247,3,1058.6200000000001,2,Potential
14466,29,7,2272.4,2,Potential
14467,18,4,598.76,0,Champions
14470,12,2,461.19,0,Champions
14472,104,8,1936.84,2,Potential
14473,74,2,234.34,3,Loyal
14474,46,1,547.66,0,Champions
14475,72,3,925.85,2,Potential
14476,257,1,215.7,3,Loyal
14477,20,4,1309.6,2,Potential
14479,254,2,316.25,3,Loyal
14480,11,1,279.05,0,Champions
14481,165,2,636.51,3,Loyal
14482,18,6,2068.15,2,Potential
14483,282,1,137.1,3,Loyal
14484,50,1,321.92,3,Loyal
14485,39,1,165.75,3,Loyal
14487,27,6,1196.33,2,Potential
14488,68,1,1064.28,3,Loyal
14489,207,1,463.38,3,Loyal
14491,175,2,340.93,3,Loyal
14493,7,5,2383.2400000000002,1,At-Risk
14494,26,1,139.56,0,Champions
14495,51,2,123.80000000000001,3,Loyal
14496,312,2,538.8100000000001,3,Loyal
14497,309,1,475.37,3,Loyal
14498,43,5,1957.32,2,Potential
14499,26,3,815.32,2,Potential
14500,88,3,356.85,3,Loyal
14501,184,2,251.21,3,Loyal
14502,20,11,2470.67,1,At-Risk
14503,3,6,3543.26,1,At-Risk
14504,47,4,673.26,2,Potential
14505,17,8,5905.64,1,At-Risk
14506,17,5,2012.17,2,Potential
14507,24,6,1383.18,2,Potential
14508,22,2,276.42,0,Champions
14511,11,5,1314.81,2,Potential
14512,188,2,275.28,3,Loyal
14513,101,3,455.59000000000003,3,Loyal
14514,61,3,1055.35,2,Potential
14515,18,6,2102.09,2,Potential
14517,33,2,330.45,0,Champions
14518,64,1,174.37,3,Loyal
14520,2,2,270.6,0,Champions
14522,24,4,974.54,2,Potential
14523,108,1,241.09,3,Loyal
14524,32,9,1867.68,2,Potential
14525,20,9,4332.2,1,At-Risk
14527,3,55,8508.82,1,At-Risk
14528,37,1,364.21999999999997,0,Champions
14529,60,3,620.04,2,Potential
14530,26,6,2925.91,2,Potential
14532,236,4,932.85,2,Potential
14533,25,7,1949.72,2,Potential
14534,3,18,4447.05,1,At-Risk
14535,60,3,2864.19,2,Potential
14536,260,1,171.8,3,Loyal
14537,58,1,355.56,3,Loyal
14538,65,2,388.25,3,Loyal
14539,16,2,537.48,0,Champions
14540,10,3,996.26,0,Champions
14541,59,8,1461.65,2,Potential
14542,186,1,103.25,3,Loyal
14543,29,16,3630.33,1,At-Risk
14544,24,2,2024.45,2,Potential
14546,5,5,2578.09,1,At-Risk
14547,4,8,4007.54,1,At-Risk
14548,151,2,652.8,3,Loyal
14549,311,1,289.24,3,Loyal
14550,11,2,765.62,0,Champions
14551,18,2,186.23,0,Champions
14552,152,1,165.07,3,Loyal
14553,19,5,859.27,2,Potential
14554,10,4,2381.04,2,Potential
14555,57,2,324.14,3,Loyal
14557,85,1,788.38,3,Loyal
14560,7,22,2237.77,1,At-Risk
14561,76,3,1080.76,2,Potential
14562,4,18,5074.77,1,At-Risk
14565,96,4,3099.12,2,Potential
14566,111,1,1432.0,3,Loyal
14567,57,2,1530.3600000000001,2,Potential
14569,1,1,227.39,0,Champions
14570,281,2,218.06,3,Loyal
14572,3,7,2832.84,1,At-Risk
14573,180,9,1653.42,2,Potential
14576,372,1,35.400000000000006,3,Loyal
14577,13,4,859.71,0,Champions
14578,3,1,168.63,0,Champions
14581,17,1,138.6,0,Champions
14582,41,1,114.11,3,Loyal
14583,6,5,1052.55,0,Champions
14584,169,4,1042.26,2,Potential
14585,50,1,157.05,3,Loyal
14586,277,1,237.35999999999999,3,Loyal
14587,19,9,1601.14,1,At-Risk
14589,372,1,39.75,3,Loyal
14591,15,4,1447.14,2,Potential
14592,35,3,570.46,0,Champions
14593,22,3,617.99,0,Champions
14594,7,2,379.83,0,Champions
14595,20,6,1740.6000000000001,2,Potential
14597,11,2,883.15,0,Champions
14598,44,1,221.97,3,Loyal
14600,306,1,393.33000000000004,3,Loyal
14601,11,1,213.96,0,Champions
14603,275,1,660.0,3,Loyal
14606,1,93,12156.65,1,At-Risk
14607,16,14,16569.5,1,At-Risk
14608,4,4,1785.15,1,At-Risk
14609,72,4,601.56,2,Potential
14616,243,3,406.08000000000004,3,Loyal
14618,9,3,553.44,0,Champions
14619,246,1,394.44,3,Loyal
14620,206,2,412.78000000000003,3,Loyal
14621,1,5,1788.3600000000001,1,At-Risk
14622,185,1,320.58000000000004,3,Loyal
14623,32,5,889.25,2,Potential
14624,57,2,225.85,3,Loyal
14625,196,2,899.63,3,Loyal
14626,24,4,2791.27,2,Potential
14628,91,2,671.96,3,Loyal
14629,4,2,959.01,0,Champions
14631,51,3,1006.98,2,Potential
14632,263,1,114.56,3,Loyal
14633,266,1,344.90000000000003,3,Loyal
14636,36,2,609.85,0,Champions
14638,51,1,443.6,3,Loyal
14639,52,6,2984.4900000000002,2,Potential
14640,24,6,2125.08,2,Potential
14641,22,1,110.46000000000001,0,Champions
14642,59,1,96.12,3,Loyal
14643,170,2,693.8100000000001,3,Loyal
14644,68,2,830.76,2,Potential
14645,157,2,597.09,3,Loyal
14646,2,74,280206.02,1,At-Risk
14647,201,1,243.22,3,Loyal
14649,5,4,1417.29,0,Champions
14651,67,2,654.6,2,Potential
14652,77,1,114.18,3,Loyal
14653,1,7,1947.55,1,At-Risk
14655,8,4,1932.23,2,Potential
14656,169,2,291.05,3,Loyal
14657,18,4,848.22,2,Potential
14658,5,2,247.15,0,Champions
14659,9,9,2529.93,1,At-Risk
14660,87,2,285.74,3,Loyal
14661,27,1,107.95,0,Champions
14662,29,4,771.17,2,Potential
14664,20,2,637.89,0,Champions
14665,61,5,1835.7,2,Potential
14666,24,1,195.25,0,Champions
14667,11,25,9241.2,1,At-Risk
14669,242,3,1269.99,2,Potential
14670,280,2,411.53,3,Loyal
14672,235,2,765.5500000000001,3,Loyal
14673,3,5,1736.4,1,At-Risk
14675,16,1,604.75,0,Champions
14676,31,6,2548.2400000000002,2,Potential
14680,25,16,28754.11,1,At-Risk
14681,71,3,498.95,2,Potential
14682,188,2,52.0,3,Loyal
14684,26,5,1236.28,2,Potential
14687,107,1,628.38,3,Loyal
14688,8,21,5630.87,1,At-Risk
14689,209,1,112.80000000000001,3,Loyal
14690,44,2,371.7,0,Champions
14691,31,5,2114.33,2,Potential
14692,137,4,591.55,2,Potential
14693,265,1,172.9,3,Loyal
14696,4,7,2078.95,1,At-Risk
14697,218,2,188.61,3,Loyal
14698,2,5,1250.76,1,At-Risk
14699,214,1,109.13000000000001,3,Loyal
14700,32,3,2235.3,2,Potential
14701,11,9,2549.37,1,At-Risk
14702,1,17,3292.14,1,At-Risk
14703,15,1,318.17,0,Champions
14704,11,9,1546.91,1,At-Risk
14705,199,1,179.0,3,Loyal
14708,3,3,1126.3700000000001,0,Champions
14709,15,13,4921.04,1,At-Risk
14710,14,4,606.13,0,Champions
14711,10,11,2868.8,1,At-Risk
14712,29,3,917.07,2,Potential
14713,9,11,2666.36,1,At-Risk
14714,24,1,160.19,0,Champions
14715,25,4,867.38,2,Potential
14716,43,2,329.68,0,Champions
14719,2,5,1602.13,1,At-Risk
14720,6,3,663.81,0,Champions
14722,147,1,187.92,3,Loyal
14723,10,6,1158.3,1,At-Risk
14725,25,1,718.08,0,Champions
14727,274,1,268.58,3,Loyal
14729,374,1,313.49,3,Loyal
14730,1,8,2005.06,1,At-Risk
14731,47,3,380.02,0,Champions
14732,8,8,2702.4900000000002,1,At-Risk
14733,16,12,9585.91,1,At-Risk
14735,4,32,6065.6900000000005,1,At-Risk
14737,4,3,1164.55,0,Champions
14738,43,7,1314.45,2,Potential
14739,4,7,3902.28,1,At-Risk
14740,197,3,1448.21,2,Potential
14741,12,6,1400.3400000000001,1,At-Risk
14744,16,7,1099.98,2,Potential
14745,113,5,1220.26,2,Potential
14747,249,1,328.2,3,Loyal
14748,29,5,1415.75,2,Potential
14752,44,1,389.64000000000004,0,Champions
14753,87,1,563.15,3,Loyal
14754,45,2,638.05,0,Champions
14755,10,11,5010.28,1,At-Risk
14756,15,1,738.96,0,Champions
14757,75,1,420.5,3,Loyal
14758,145,4,1484.06,2,Potential
14759,5,3,1625.97,0,Champions
14760,297,1,89.2,3,Loyal
14761,59,2,255.9,3,Loyal
14762,264,1,300.52,3,Loyal
14764,47,1,278.3,3,Loyal
14765,29,3,254.11,0,Champions
14766,8,6,2473.37,1,At-Risk
14768,17,2,192.60000000000002,0,Champions
14769,3,8,10674.75,1,At-Risk
14770,232,2,876.4200000000001,3,Loyal
14772,112,1,139.26,3,Loyal
14775,58,3,1011.9,2,Potential
14776,51,11,2538.2999999999997,1,At-Risk
14778,127,2,730.86,3,Loyal
14779,281,3,386.15,3,Loyal
14780,55,2,447.68,3,Loyal
14782,320,1,200.10000000000002,3,Loyal
14784,26,2,289.99,0,Champions
14785,10,2,77.4,0,Champions
14788,7,2,679.44,0,Champions
14789,29,1,197.64,0,Champions
14790,17,4,745.06,0,Champions
14792,64,1,6.2,3,Loyal
14793,21,1,228.99,0,Champions
14794,3,7,1319.91,1,At-Risk
14795,166,1,131.45000000000002,3,Loyal
14796,1,17,8022.49,1,At-Risk
14798,53,3,173.74,3,Loyal
14799,51,1,157.7,3,Loyal
14800,48,12,4339.74,1,At-Risk
14801,61,1,193.14,3,Loyal
14803,162,3,845.5500000000001,2,Potential
14804,9,1,353.27,0,Champions
14805,15,4,554.65,0,Champions
14806,75,1,193.39000000000001,3,Loyal
14808,40,8,2741.17,2,Potential
14810,41,11,2087.88,1,At-Risk
14813,370,2,155.43,3,Loyal
14815,37,2,778.5,0,Champions
14816,197,1,271.85,3,Loyal
14817,200,2,1110.34,2,Potential
14818,74,3,657.8,2,Potential
14819,64,2,272.07,3,Loyal
14820,21,4,507.29,0,Champions
14821,367,1,48.800000000000004,3,Loyal
14823,180,3,321.43,3,Loyal
14824,10,4,1127.71,0,Champions
14825,4,12,2226.9100000000003,1,At-Risk
14828,197,3,2139.76,2,Potential
14829,29,4,697.55,2,Potential
14830,53,1,197.13,3,Loyal
14834,18,6,1720.3,2,Potential
14836,10,3,102.45,0,Champions
14837,90,4,1649.5,2,Potential
14840,268,1,62.85,3,Loyal
14841,53,6,3295.76,2,Potential
14842,44,4,2824.69,2,Potential
14844,64,4,3189.81,2,Potential
14847,149,1,309.40000000000003,3,Loyal
14849,22,25,7930.54,1,At-Risk
14850,312,1,325.75,3,Loyal
14851,23,2,511.35,0,Champions
14852,58,6,2836.69,2,Potential
14853,24,2,475.8,0,Champions
14854,78,7,2759.83,2,Potential
14855,119,2,645.65,3,Loyal
14856,36,3,1311.38,2,Potential
14857,60,2,1173.1200000000001,2,Potential
14859,13,4,1353.74,2,Potential
14860,19,1,170.32,0,Champions
14861,52,1,125.79,3,Loyal
14862,26,2,841.2,0,Champions
14863,29,1,266.76,0,Champions
14865,7,2,52.2,0,Champions
14866,11,12,14389.9,1,At-Risk
14867,186,3,710.28,2,Potential
14868,3,8,2953.59,1,At-Risk
14869,9,2,725.7,0,Champions
14870,262,1,327.25,3,Loyal
14871,3,4,522.38,0,Champions
14873,210,1,519.68,3,Loyal
14875,108,2,1465.32,2,Potential
14878,13,9,1485.54,1,At-Risk
14880,77,3,706.19,2,Potential
14881,20,1,255.4,0,Champions
14882,27,2,589.7,0,Champions
14883,19,6,761.59,2,Potential
14885,132,1,765.3199999999999,3,Loyal
14886,253,1,364.8,3,Loyal
14887,79,1,1862.0,2,Potential
14888,207,1,369.2,3,Loyal
14889,336,1,135.9,3,Loyal
14890,254,1,125.65,3,Loyal
14891,148,2,554.38,3,Loyal
14893,10,2,1237.8500000000001,0,Champions
14894,85,1,655.75,3,Loyal
14895,8,20,11138.710000000001,1,At-Risk
14896,205,2,468.77000000000004,3,Loyal
14897,8,4,1366.38,0,Champions
14898,23,6,1303.52,2,Potential
14901,11,9,1421.29,1,At-Risk
14902,26,1,332.66,0,Champions
14903,21,5,2810.63,2,Potential
14904,2,2,1025.44,0,Champions
14905,158,2,616.15,3,Loyal
14907,3,7,3501.1,1,At-Risk
14908,74,1,277.8,3,Loyal
14910,3,4,434.35,0,Champions
14911,1,201,143825.06,1,At-Risk
14912,17,2,867.85,0,Champions
14913,36,4,1227.43,2,Potential
14915,91,2,307.48,3,Loyal
14916,71,4,1268.98,2,Potential
14918,116,2,1610.15,2,Potential
14920,213,2,977.77,3,Loyal
14921,30,2,1316.07,2,Potential
14923,51,1,749.1,0,Champions
14924,246,1,310.05,3,Loyal
14929,32,1,223.88,0,Champions
14930,109,3,2372.86,2,Potential
14931,5,5,1257.68,1,At-Risk
14932,366,1,363.53,3,Loyal
14934,82,2,1890.94,2,Potential
14935,297,1,1784.71,3,Loyal
14936,34,8,8137.02,1,At-Risk
14937,57,3,1621.88,2,Potential
14944,30,12,5900.25,1,At-Risk
14946,14,1,100.9,0,Champions
14947,72,2,290.82,3,Loyal
14948,23,6,1101.97,2,Potential
14950,19,1,371.2,0,Champions
14951,79,1,311.69,3,Loyal
14952,60,11,8099.49,1,At-Risk
14953,25,1,289.82,0,Champions
14954,12,1,336.17,0,Champions
14957,253,1,58.49,3,Loyal
14958,147,3,499.68,3,Loyal
14959,64,4,695.42,2,Potential
14960,8,2,221.27,0,Champions
14961,11,9,7044.68,1,At-Risk
14962,271,1,126.7,3,Loyal
14963,10,5,1487.8,2,Potential
14964,247,1,206.21,3,Loyal
14965,96,2,599.0,3,Loyal
14966,15,1,191.32,0,Champions
14967,50,1,463.8,3,Loyal
14968,30,1,147.59,0,Champions
14970,68,4,1592.06,2,Potential
14971,35,3,1116.57,2,Potential
14972,128,1,114.77,3,Loyal
14973,107,3,1314.45,2,Potential
14974,37,1,114.39,3,Loyal
14975,57,1,279.94,3,Loyal
14976,57,7,790.86,2,Potential
14978,72,5,1931.42,2,Potential
14981,246,1,102.12,3,Loyal
14984,19,2,213.27,0,Champions
14985,198,2,296.75,3,Loyal
14987,16,2,326.4,0,Champions
14988,212,1,334.54,3,Loyal
14995,39,2,233.23000000000002,0,Champions
14997,46,3,546.1999999999999,2,Potential
14998,170,2,429.87,3,Loyal
15000,48,1,490.52,3,Loyal
15002,116,4,1641.76,2,Potential
15004,147,1,1246.32,3,Loyal
15005,16,28,6316.57,1,At-Risk
15006,51,1,502.09,3,Loyal
15007,159,1,156.91,3,Loyal
15009,12,3,1261.78,0,Champions
15010,36,1,308.94,0,Champions
15012,54,2,423.04,3,Loyal
15014,43,2,260.17,0,Champions
15016,173,1,170.04,3,Loyal
15017,34,1,125.58,3,Loyal
15018,39,3,496.21,0,Champions
15019,267,1,266.0,3,Loyal
15021,9,9,1914.82,1,At-Risk
15022,12,4,905.04,0,Champions
15023,3,11,6802.76,1,At-Risk
15024,10,10,1661.33,1,At-Risk
15025,33,1,377.01,0,Champions
15026,80,3,469.0,2,Potential
15027,31,4,1066.15,2,Potential
15028,8,4,627.13,0,Champions
15030,72,2,518.28,3,Loyal
15031,4,4,668.14,0,Champions
15032,256,3,4959.1,2,Potential
15033,5,10,2586.67,1,At-Risk
15034,16,8,4308.61,1,At-Risk
15035,90,1,252.73000000000002,3,Loyal
15036,72,3,465.55,2,Potential
15038,59,6,705.49,2,Potential
15039,10,47,19914.44,1,At-Risk
15041,170,1,180.35,3,Loyal
15042,199,1,135.93,3,Loyal
15043,31,1,537.0,0,Champions
15044,19,17,7700.2300000000005,1,At-Risk
15045,152,2,735.66,3,Loyal
15046,9,15,5213.7699999999995,1,At-Risk
15047,270,1,343.62,3,Loyal
15048,65,4,384.05,2,Potential
15049,274,1,121.17000000000002,3,Loyal
15050,25,3,1782.09,2,Potential
15051,23,3,1391.61,2,Potential
15052,319,1,215.78,3,Loyal
15053,5,3,697.79,0,Champions
15054,12,2,302.1,0,Champions
15057,275,2,1489.5,2,Potential
15058,25,11,2124.99,1,At-Risk
15059,41,9,1337.72,2,Potential
15060,8,4,303.09000000000003,0,Champions
15061,4,48,54534.14,1,At-Risk
15062,71,4,987.86,2,Potential
15063,213,1,370.79999999999995,3,Loyal
15065,38,4,3158.13,2,Potential
15066,53,1,893.59,0,Champions
15067,78,3,1744.76,2,Potential
15068,46,2,553.36,0,Champions
15069,179,1,1109.53,3,Loyal
15070,373,1,106.2,3,Loyal
15071,94,2,982.07,2,Potential
15073,10,3,1043.41,0,Champions
15074,105,1,748.87,3,Loyal
15075,78,1,773.03,3,Loyal
15076,173,1,880.85,3,Loyal
15078,7,32,9743.11,1,At-Risk
15079,213,4,895.61,2,Potential
15081,22,5,504.8,2,Potential
15083,257,1,88.2,3,Loyal
15087,282,1,306.94,3,Loyal
15088,21,2,1160.07,0,Champions
15089,10,6,2420.84,1,At-Risk
15090,308,1,381.32,3,Loyal
15091,68,1,480.71,3,Loyal
15092,215,2,457.81,3,Loyal
15093,18,6,4597.02,1,At-Risk
15095,104,4,1370.6000000000001,2,Potential
15096,43,1,219.39000000000001,3,Loyal
15097,4,1,248.08,0,Champions
15098,182,3,39916.5,2,Potential
15099,84,1,410.48,3,Loyal
15100,334,3,876.0,3,Loyal
15101,9,2,317.53000000000003,0,Champions
15103,31,2,703.36,0,Champions
15104,197,2,1027.44,3,Loyal
15105,18,7,2298.93,1,At-Risk
15106,18,5,1422.52,2,Potential
15107,311,6,319.5,3,Loyal
15108,142,4,1300.25,2,Potential
15109,246,1,484.95,3,Loyal
15110,24,4,996.1,2,Potential
15111,29,3,1567.48,2,Potential
15113,10,3,3609.33,2,Potential
15114,30,10,2760.56,1,At-Risk
15115,18,1,340.11,0,Champions
15116,18,4,1352.75,2,Potential
15117,15,5,1551.78,2,Potential
15118,134,1,244.8,3,Loyal
15119,246,1,266.4,3,Loyal
15120,134,1,358.82,3,Loyal
15121,50,2,457.72,0,Champions
15122,114,3,1633.78,2,Potential
15123,7,2,2199.31,0,Champions
15124,23,2,184.19,0,Champions
15125,25,15,11528.48,1,At-Risk
15127,66,1,406.53000000000003,3,Loyal
15128,60,4,1471.0,2,Potential
15129,50,11,3447.4,1,At-Risk
15130,170,1,330.11,3,Loyal
15132,18,5,977.9300000000001,2,Potential
15133,128,3,982.42,2,Potential
15134,15,8,1387.99,1,At-Risk
15135,239,1,139.05,3,Loyal
15136,3,4,1286.7,0,Champions
15139,240,2,178.96,3,Loyal
15140,52,7,2354.25,2,Potential
15142,46,1,498.74,0,Champions
15143,226,1,259.45,3,Loyal
15144,8,17,6580.4400000000005,1,At-Risk
15145,4,4,1194.73,0,Champions
15146,165,2,1327.16,2,Potential
15147,240,1,623.5,3,Loyal
15148,11,1,301.29,0,Champions
15149,134,1,520.8000000000001,3,Loyal
15150,17,10,5314.47,1,At-Risk
15152,10,13,4745.69,1,At-Risk
15153,31,1,329.25,0,Champions
15154,75,1,296.42,3,Loyal
15156,1,3,961.49,0,Champions
15157,4,3,1936.07,0,Champions
15158,45,1,401.40000000000003,3,Loyal
15159,2,30,18641.010000000002,1,At-Risk
15160,357,1,158.16,3,Loyal
15163,18,2,304.47,0,Champions
15164,69,3,843.05,2,Potential
15165,373,1,487.75,3,Loyal
15167,321,1,163.0,3,Loyal
15168,26,1,106.56,0,Champions
15171,331,1,1289.5,3,Loyal
15172,9,5,1624.05,1,At-Risk
15174,323,1,135.75,3,Loyal
15175,72,1,224.14,3,Loyal
15178,260,1,40.5,3,Loyal
15179,18,5,2206.9500000000003,2,Potential
15180,367,1,87.5,3,Loyal
15181,66,3,689.48,2,Potential
15182,154,2,622.85,3,Loyal
15184,29,2,406.76,0,Champions
15185,70,1,310.62,3,Loyal
15186,14,2,411.41,0,Champions
15187,2,16,4777.18,1,At-Risk
15189,1,41,16225.39,1,At-Risk
15192,120,3,1044.32,2,Potential
15193,61,1,499.32,3,Loyal
15194,3,15,7616.53,1,At-Risk
15195,3,1,3861.0,0,Champions
15197,11,3,1079.61,0,Champions
15198,92,2,193.64,3,Loyal
15199,59,4,1268.7,2,Potential
15201,87,5,1236.54,2,Potential
15203,26,6,1827.8,2,Potential
15204,357,1,316.58,3,Loyal
15205,85,2,653.24,3,Loyal
15206,10,4,420.3,0,Champions
15208,1,5,870.12,0,Champions
15210,225,1,331.18,3,Loyal
15211,60,2,894.4100000000001,2,Potential
15212,241,1,101.8,3,Loyal
15213,319,2,328.35,3,Loyal
15214,2,8,1661.44,1,At-Risk
15215,47,3,734.94,2,Potential
15216,88,1,96.6,3,Loyal
15218,11,11,5756.89,1,At-Risk
15219,176,1,305.75,3,Loyal
15220,52,6,1778.96,2,Potential
15221,366,1,403.25,3,Loyal
15222,319,1,585.0,3,Loyal
15223,226,2,755.75,3,Loyal
15224,358,2,322.08,3,Loyal
15225,234,1,409.40000000000003,3,Loyal
15226,311,1,154.41,3,Loyal
15227,37,5,1219.4,2,Potential
15228,66,4,3386.71,2,Potential
15230,239,2,429.6,3,Loyal
15232,113,2,612.06,3,Loyal
15234,277,1,197.0,3,Loyal
15235,218,12,2247.51,2,Potential
15236,299,1,321.05,3,Loyal
15237,2,4,1412.32,1,At-Risk
15238,29,3,1071.99,2,Potential
15239,10,2,780.59,0,Champions
15240,45,5,1706.57,2,Potential
15241,67,8,1756.44,2,Potential
15243,74,1,316.68,3,Loyal
15244,65,2,631.57,2,Potential
15245,134,3,2515.84,2,Potential
15246,238,2,514.15,3,Loyal
15247,122,1,356.0,3,Loyal
15249,32,13,6688.46,1,At-Risk
15251,9,11,10484.99,1,At-Risk
15252,36,2,740.78,0,Champions
15253,16,5,918.2,2,Potential
15254,127,1,300.36,3,Loyal
15255,67,1,890.85,3,Loyal
15256,149,1,98.45,3,Loyal
15257,283,1,317.15,3,Loyal
15258,169,2,623.16,3,Loyal
15260,100,7,1810.77,2,Potential
15261,135,1,254.82,3,Loyal
15262,324,1,178.95000000000002,3,Loyal
15263,107,1,156.51,3,Loyal
15264,64,1,393.74,3,Loyal
15265,151,2,1506.1200000000001,2,Potential
15266,338,1,119.3,3,Loyal
15267,22,5,1717.36,2,Potential
15269,24,1,408.8,0,Champions
15270,16,7,2379.49,1,At-Risk
15271,7,15,2507.07,1,At-Risk
15272,57,2,721.94,2,Potential
15274,4,2,716.57,0,Champions
15275,38,1,615.14,0,Champions
15276,66,1,135.31,3,Loyal
15277,47,1,255.89999999999998,3,Loyal
15279,355,1,290.51,3,Loyal
15280,172,1,113.12,3,Loyal
15281,59,9,2332.15,2,Potential
15286,50,1,240.55,3,Loyal
15287,22,2,486.69,0,Champions
15288,43,5,2306.52,2,Potential
15289,29,3,939.78,2,Potential
15290,5,18,7943.22,1,At-Risk
15291,26,15,4668.3,1,At-Risk
15292,201,1,180.94,3,Loyal
15296,51,6,3672.86,2,Potential
15297,10,3,641.94,0,Champions
15298,2,12,4799.9,1,At-Risk
15299,67,7,4507.01,2,Potential
15300,64,1,496.44,3,Loyal
15301,51,12,5070.35,1,At-Risk
15303,290,1,574.02,3,Loyal
15304,61,8,694.4,2,Potential
15306,64,3,1174.3500000000001,2,Potential
15307,96,1,205.3,3,Loyal
15308,274,1,310.47,3,Loyal
15311,1,91,60767.9,1,At-Risk
15312,75,4,924.85,2,Potential
15313,110,1,52.0,3,Loyal
15314,199,1,327.97,3,Loyal
15315,64,2,570.5,3,Loyal
15316,327,1,165.0,3,Loyal
15318,4,1,312.62,0,Champions
15319,284,1,204.5,3,Loyal
15320,44,1,267.13,3,Loyal
15321,71,3,2748.31,2,Potential
15322,86,1,679.68,3,Loyal
15325,104,1,162.29,3,Loyal
15326,334,1,311.71,3,Loyal
15327,53,1,208.75,3,Loyal
15329,39,3,1049.7,2,Potential
15330,32,2,714.9599999999999,0,Champions
15332,366,4,1661.06,2,Potential
15333,208,1,1028.56,3,Loyal
15334,157,3,351.67,3,Loyal
15335,54,1,173.97,3,Loyal
15339,66,2,574.07,3,Loyal
15341,81,1,2020.52,2,Potential
15342,130,1,406.09000000000003,3,Loyal
15343,87,1,364.5,3,Loyal
15344,1,3,563.94,0,Champions
15345,46,1,393.54,3,Loyal
15346,333,1,252.42000000000002,3,Loyal
15347,366,1,201.60000000000002,3,Loyal
15348,72,1,158.04,3,Loyal
15349,158,2,473.81,3,Loyal
15350,373,1,115.65,3,Loyal
15351,12,7,1960.11,1,At-Risk
15353,255,2,777.02,3,Loyal
15355,29,2,277.05,0,Champions
15356,31,10,2766.5,1,At-Risk
15358,5,22,8347.2,1,At-Risk
15360,40,1,427.93,0,Champions
15361,362,1,418.92,3,Loyal
15363,373,1,326.0,3,Loyal
15364,96,2,913.19,2,Potential
15365,26,7,2314.32,2,Potential
15366,75,2,602.51,3,Loyal
15367,57,4,1877.5900000000001,2,Potential
15368,21,1,446.94000000000005,0,Champions
15370,41,7,2386.05,2,Potential
15372,137,1,2007.4,2,Potential
15373,8,12,2415.91,1,At-Risk
15374,129,1,168.0,3,Loyal
15376,40,3,1233.3600000000001,2,Potential
15379,169,7,3703.29,2,Potential
15380,9,5,1690.26,1,At-Risk
15381,214,2,596.85,3,Loyal
15382,15,6,5955.71,1,At-Risk
15384,170,2,642.41,3,Loyal
15385,40,1,316.88,0,Champions
15386,186,1,394.14,3,Loyal
15388,270,1,140.54,3,Loyal
15389,172,1,500.0,3,Loyal
15392,5,4,1535.53,0,Champions
15393,16,2,231.86,0,Champions
15394,10,4,2183.54,2,Potential
15395,326,1,107.45,3,Loyal
15396,113,1,288.18,3,Loyal
15397,290,1,94.0,3,Loyal
15398,16,2,1345.53,0,Champions
15399,1,3,815.77,0,Champions
15400,92,5,716.2,2,Potential
15402,149,2,626.77,3,Loyal
15405,189,1,349.1,3,Loyal
15406,31,2,510.71000000000004,0,Champions
15407,34,4,1056.44,2,Potential
15408,264,1,267.18,3,Loyal
15410,84,8,3450.84,2,Potential
